Household_ID,training_days,mae_rf,mae_xgboost,mae_lightgbm
104546,854,3.7644916912426347,3.547661780463325,3.5513025782917444
105117,363,3.7443218638992093,10.128714225769043,7.505370220976177
105461,397,27.175119950016416,18.50402259148492,19.06847215771385
105714,385,7.155259695486881,6.367453469265713,6.957842419124312
105896,753,1.8313355206092867,1.9717152659098307,2.0525288065527656
106100,482,4.746880139303385,4.297159703572591,4.671153437604946
106102,954,6.024498900648212,6.420691967434352,5.6762622894389585
106103,1005,6.070271441722064,6.863599546644423,6.237917280034982
106310,1612,7.232706503474649,7.05865728525015,6.939659028010872
106691,1116,2.075491093067876,2.8058976313273116,2.3721382119062584
106769,560,9.888417344644875,9.550150063408747,9.856735219639553
106791,196,11.430234423278458,11.003692187839086,10.93305040352538
106841,301,2.5572642806613435,3.4933781038920086,3.230131325283812
107108,453,7.5943343910105785,9.103212634616428,9.882242034410407
107377,631,5.530822164112068,5.91559812927246,6.164988932572816
107461,567,4.09340116769555,3.80860326215956,3.8702941303383045
107719,836,4.220823992271889,4.063999257405598,4.557789343718255
107821,96,2.589162213081851,3.684818358368925,3.590773115080419
108100,399,2.6983598405225524,3.0743568038940428,2.9987937661771835
108210,347,2.4480041340996497,2.7131462943946927,2.602665567394506
108707,995,9.809319962105851,11.336505628797742,11.042519992124616
108798,99,4.403471479875544,4.51106222237481,4.675329440128446
108846,285,2.1054859134229558,2.2060342737833656,2.799419030074022
108852,349,8.86138921254863,8.635038970947264,8.142668279951529
108927,692,7.522785051360553,7.613586413065593,7.5295308753599395
108987,927,6.01871708106314,6.1635539737277565,5.769673006797081
109073,1516,1.0874770978155621,1.3606987249586315,1.3474696560046195
109107,764,4.534843530015284,5.79466879442003,5.032735753699426
109109,1000,3.762911257814347,4.203435952928331,3.703707053299561
109111,932,2.9800068767736225,2.79870847913954,2.731252395343731
109114,621,4.095009330475373,7.517391281127928,6.04492777284583
109691,461,13.877381742647668,15.916659986707904,15.794555972841389
109711,568,5.761916306856347,6.1895622982449,6.4760918889802355
109857,1612,2.427563603215096,2.638428183661567,2.802106826934756
109879,207,25.242623315176253,24.189682638380265,23.92214816220138
110113,491,6.058455920748292,4.680563221401639,4.942370302054572
110385,547,4.538764290497798,5.516753581120418,5.4679808643235415
110411,757,9.84739076980698,9.639930740356444,9.6574298038079
110461,205,10.369235896431253,10.193198569999947,9.852383626935046
110611,624,11.20504002371389,10.357800113254124,10.217583886076959
110651,396,2.308940141839991,3.6557010252397135,3.519077925076475
110668,894,3.480143015910932,3.541165793524849,3.2403404361080637
110750,130,4.046765952643304,5.234024634467231,4.291174548978915
110766,441,5.2838279728125555,5.5816066835191505,5.588149108786197
110806,280,8.32519405206898,13.123030521816677,11.69853537347608
110810,97,11.681549950715993,10.782024196306866,10.297721812533931
110877,179,26.976074408550712,19.095139036390517,19.26444710546967
110891,913,5.882496754130363,11.035134894476998,9.633592064708514
110998,921,6.09194775751033,6.492672904544407,6.579403186651926
111387,434,13.408150177619243,12.030802311367458,12.887080340274043
111580,643,8.505495088828733,7.830990630255805,8.015735268059434
111610,544,2.983524356006943,9.162998842875162,10.38258964144118
111651,1150,3.3833259905172244,3.7478147269354927,3.204586249695587
111811,566,6.636185685939558,7.802731202867296,7.9500459507398675
111901,552,5.025954719514565,5.753826659127567,6.58859216666062
111907,260,4.041012418496444,4.550110260857476,4.501266399533169
111972,1604,4.986014865899614,4.378713055080839,5.061315973232501
112105,1551,10.336435124654276,9.377955932617187,9.241279294848596
112106,466,0.8374068000816982,1.45249521806505,1.3583379815514354
112108,242,7.276945962026228,7.868600067138671,7.347464020004246
112110,262,6.098495800918244,6.644445041232638,6.908187597602136
112112,279,5.773199862569009,5.669907458835178,6.182800071746783
